,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
224,down,lower,0,29,27,0.8725275419983518,324,1740145445,544.3091894589998
225,up,higher,0,28,45,0.6798333750011807,324,1740145446,545.6941120419997
226,down,lower,1,60,65,0.3754686660013249,324,1740145447,546.7741851249993
227,down,higher,1,79,88,1.0853373330010072,324,1740145449,548.5641077500004
228,down,lower,0,90,24,0.6313477500007139,324,1740145450,549.9001464169996
229,up,higher,0,0,27,0.7151640410011169,324,1740145452,551.3200586669991
230,up,higher,0,91,39,0.8232829590015172,324,1740145453,552.8481374999992
231,down,higher,1,89,3,0.6743935419999616,324,1740145455,554.2270051249998
232,down,lower,0,17,73,0.8142220419995283,324,1740145456,555.7461362499998
233,down,lower,0,71,44,1.3516990410007566,324,1740145458,557.8021237089997
234,up,higher,0,95,60,0.6257861670001148,324,1740145460,559.1330881249996
235,up,higher,0,73,52,2.1295862499991927,324,1740145465,564.2201563340004
236,down,lower,1,63,75,0.793396417000622,324,1740145466,565.7188736249991
237,up,higher,2,78,48,0.7205621670000255,324,1740145468,567.1441867499998
238,down,lower,3,82,65,0.5249078340002598,324,1740145469,568.3741961670003
239,up,lower,4,12,77,0.6874344999996538,324,1740145470,569.7661597919996
240,down,higher,3,51,61,0.4682652079991385,324,1740145471,570.9391292090004
241,down,higher,2,18,92,0.8663371669990738,324,1740145473,572.5100694169996
242,down,higher,1,28,52,0.6142771250015358,324,1740145474,573.8291272499991
243,up,lower,0,19,84,0.7235595410002134,324,1740145476,575.2570825420007
244,up,lower,0,39,75,0.6034925000003568,324,1740145477,576.5651324169994
245,down,lower,0,6,35,1.1464627499990456,324,1740145479,578.4150350839991
246,up,lower,0,29,33,0.509368707998874,324,1740145480,579.6291148340006
247,up,lower,0,32,66,0.9232780000002094,324,1740145482,581.2560982920004
248,up,higher,0,47,88,0.648229166999954,324,1740145483,582.6091479999995
249,down,lower,0,75,42,0.6837443330005044,324,1740145484,583.9971422500003
250,down,lower,0,20,79,0.7130671659997461,324,1740145486,585.4151670840001
251,up,higher,1,17,66,0.9039007500014122,324,1740145487,587.024138499999
252,down,lower,1,71,73,1.4923292500006937,324,1740145490,589.2211041669998
253,down,lower,1,82,77,1.2853673750014423,324,1740145492,591.2111191250006
254,up,higher,2,61,55,0.5380808339996292,324,1740145493,592.4540819590002
255,down,lower,2,32,89,0.6633762500005105,324,1740145494,593.8220950840005
256,up,higher,2,44,40,0.5874498749999475,324,1740145496,595.1140943749997
257,down,lower,3,89,84,0.5995730000013282,324,1740145497,596.4182020419994
258,up,higher,3,60,21,0.5921774999987974,324,1740145498,597.7151457090004
259,down,lower,3,17,32,1.3554510419999133,324,1740145500,599.7750336669997
260,down,lower,4,82,2,0.70222775000002,324,1740145502,601.1821027919996
261,up,higher,4,70,56,0.5793935419987974,324,1740145503,602.4661183339995
262,down,lower,4,57,5,0.7745494579994556,324,1740145504,603.9450899589992
263,down,higher,5,74,40,0.5485662079991016,324,1740145506,605.1981421670007
264,down,higher,4,81,70,1.1812502080010745,324,1740145508,607.0840325419995
265,down,higher,3,83,24,1.5081140839993168,324,1740145510,609.2970740839992
266,down,lower,2,23,44,1.4340858750001644,324,1740145512,611.436062499999
267,up,higher,2,91,28,0.4770987920001062,324,1740145513,612.6180915000004
268,down,lower,2,60,58,0.7371404170007736,324,1740145515,614.0589956669992
269,up,higher,3,59,1,0.7463658329997997,324,1740145516,615.5100794169994
270,up,lower,3,58,24,1.8149207919996115,324,1740145518,618.0300630000002
271,up,higher,2,4,51,1.1300547909995657,324,1740145520,619.8650820000003
272,down,lower,2,0,60,0.9013222909998149,324,1740145522,621.4710999590006
273,up,higher,2,32,71,2.5342787919998955,324,1740145525,624.7101185419997
274,down,higher,10,90,48,1.9406256249985745,324,1740145530,629.8771051669992
275,down,higher,9,11,37,0.7401050000007672,324,1740145532,631.3220500000007
276,down,higher,8,97,57,0.831603291000647,324,1740145533,632.8580902499998
277,down,lower,7,2,47,0.6100455420000799,324,1740145535,634.1730385419996
278,down,lower,8,47,12,0.9596373330005008,324,1740145536,635.8371035839991
279,down,lower,8,34,92,0.8742149589998007,324,1740145538,637.4160717920004
280,down,lower,8,82,60,0.9057090830010566,324,1740145539,639.0270367920002
281,down,lower,9,75,18,1.0141707920010958,324,1740145541,640.7461837089995
282,down,higher,9,31,29,1.4267402910008968,324,1740145543,642.8781849999996
283,down,higher,8,91,89,0.9330872499995166,324,1740145545,644.5162677499993
284,down,lower,7,98,93,0.889211833000445,324,1740145547,646.11008975
285,down,lower,7,90,16,1.178065666999828,324,1740145548,647.9931717500003
286,down,lower,7,64,33,1.049786583000241,324,1740145550,649.748011583999
287,down,higher,8,62,65,1.272131250001621,324,1740145552,651.7250835840005
288,down,higher,7,23,13,1.3361199999999371,324,1740145554,653.7660923749991
289,down,higher,6,58,10,1.1771662500013917,324,1740145556,655.6480497920002
290,down,lower,5,19,13,0.9653218329985975,324,1740145558,657.3180613749992
291,up,higher,5,57,2,1.529747958000371,324,1740145560,659.5530665000006
292,up,higher,5,30,46,0.7900542500010488,324,1740145562,661.0480670840006
293,up,higher,6,66,8,0.8444005000001198,324,1740145563,662.5970956669989
294,up,lower,6,80,85,0.794297207999989,324,1740145565,664.096171666999
295,up,higher,10,79,40,2.0424362499998097,324,1740145569,669.0381765839993
296,up,lower,10,79,92,0.7014744580010301,324,1740145571,670.4450638340004
297,up,higher,9,57,6,0.6814687499991123,324,1740145572,671.8310887919997
298,up,higher,9,47,61,0.7617215419995773,324,1740145574,673.2976710420007
299,up,higher,9,8,57,0.7479899170011777,324,1740145575,674.751164792
300,up,higher,10,23,2,0.7291568340006052,324,1740145577,676.1851551250002
301,up,lower,10,9,34,0.740041791999829,324,1740145578,677.6301234170005
302,up,higher,9,74,18,0.7333915830004116,324,1740145580,679.0680992920006
303,up,higher,9,68,21,0.8651340840006014,324,1740145581,680.6381027919997
304,up,higher,9,27,37,0.7664052499985701,324,1740145583,682.1091637499994
305,up,higher,10,12,45,0.9561807089994545,324,1740145584,683.7700889589996
306,up,higher,10,19,31,0.8840725000009115,324,1740145586,685.3591232090002
